#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
7253,claim,6989736827,10,"a colleague read  in a discussion board a claim that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,under scrutiny,877886,304708,81296,45,22
7254,claim,1892192446,38,a colleague read  in a discussion board a claim that x-rays can’t distinguish real diamonds from fake ones,not verified,active,62468,17167,2629,276,144
7255,claim,7892798605,31,a colleague read  in a discussion board a claim that the continental tectonic plates move at the same rate that fingernails grow,not verified,active,56876,20262,4102,495,299
7256,claim,1804260497,12,a colleague read  in a discussion board a claim that leeches were historically used to predict the weather,not verified,active,466416,292741,62256,5220,3413
7257,claim,4029819803,59,a colleague read  in a discussion board a claim that the largest recorded snowflake was 15 inches wide,not verified,active,151215,59265,11984,414,66
7258,claim,1937607790,11,a colleague read  in a discussion board a claim that melting glaciers make fizzy noises,not verified,active,848213,16056,1838,51,24
7259,claim,2882404236,5,a colleague read  in a discussion board a claim that violin bows are made from horsehair,not verified,active,674751,103190,27884,1098,448
7260,claim,1982599968,31,a colleague read  in a discussion board a claim that you can burn calories just by standing,not verified,active,993189,592328,145244,3948,2007
7261,claim,7877290149,51,"a colleague read  in a discussion board a claim that the largest prime number has 17,425,170 digits",not verified,under scrutiny,396878,186476,39710,3026,172
7262,claim,1794246320,27,a colleague read  in a discussion board a claim that 12 plants and 5 animals make up 75% of diets around the world,not verified,under scrutiny,647989,36597,4597,208,130
7263,claim,9452964613,48,a colleague read  in a discussion board a claim that you can fit about 400 grapevines in one acre of land,not verified,banned,728142,328003,92140,977,169
7264,claim,2868879877,55,a colleague read  in a discussion board a claim that the town of calama in chile has never experienced rain,not verified,active,540119,203025,30670,3418,738
7265,claim,5807423799,35,a colleague read  on a website that making emotional facial expressions can prompt humans to have those emotions,not verified,under scrutiny,72215,12459,2521,206,18
7266,claim,3972977122,20,a colleague read  on a website that there are about 582 million entrepreneurs in the world,not verified,banned,900508,399217,11805,1970,1026
7267,claim,6233478151,12,a colleague read  on a website that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,not verified,active,989269,48906,5104,102,62
7268,claim,3068217139,20,a colleague read  on a website that more businesses will be owned by women than men by 2045,not verified,active,266439,152556,19748,1751,914
7269,claim,5939982533,46,a colleague read  on a website that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,not verified,banned,806722,83076,31981,885,397
7270,claim,7447319429,12,a colleague read  on a website that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,not verified,under scrutiny,569199,172964,43595,1974,533
7271,claim,7631882336,15,a colleague read  on a website that 90% of drivers admit to singing in the car,not verified,active,685624,192876,70474,1576,852
7272,claim,9203065605,11,a colleague read  on a website that the automotive industry employs about 9.9 million americans,verified,under scrutiny,489886,294075,71997,1391,27
7273,claim,3965564081,12,a colleague read  on a website that 90% of the world’s data was generated after 2019 ,not verified,banned,552682,175576,6028,265,120
7274,claim,3939388599,58,a colleague read  on a website that singapore has the fastest internet connectivity in the world.,not verified,active,226190,22857,944,110,10
7275,claim,4527611553,11,a colleague read  on a website that badminton is the fastest ball and net sport in the world,not verified,under scrutiny,639143,307974,45831,5273,2403
7276,claim,4244219431,50,a colleague read  on a website that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,897436,198339,61738,894,307
7277,claim,8981884425,10,a colleague read  on a website that the concorde was the fastest passenger jet ever,not verified,under scrutiny,189661,37068,2291,349,65
7278,claim,4889709044,42,a colleague read  on a website that the longest possible train journey in the world is from portugal to singapore,not verified,active,611795,369457,24057,4101,2168
7279,claim,9944546116,45,a colleague read  on a website that an octopus has three hearts ,not verified,active,895528,459129,100759,2139,278
7280,claim,9936637895,20,a colleague read  on a website that the volcano olympus mons on mars is over 3 times taller than mount everest,not verified,active,299544,169894,49969,535,134
7281,claim,9187795543,52,a colleague read  on a website that sputnik was the first artificial satellite in space,not verified,active,366541,163273,25617,4021,2315
7282,claim,3863061486,19,a colleague read  on a website that the moon was once part of the earth,not verified,active,148328,75423,3703,1450,155
7283,claim,1997472862,12,a colleague read  on a website that neptune radiates more heat than it gets from the sun,not verified,active,848549,526507,50941,10927,6528
7284,claim,4867863238,57,a colleague read  on a website that saturn is less dense than water,not verified,under scrutiny,163314,60262,8157,314,84
7285,claim,1260946091,14,a colleague read  on a website that a single day on venus takes 243 earth days,not verified,active,248736,150518,49557,2367,485
7286,claim,9688796595,58,a colleague read  on a website that the moon’s craters might be the coldest places in the solar system,not verified,active,871341,54122,16266,446,260
7287,claim,5060060968,11,a colleague read  on a website that there’s a planet made of diamonds two times the size of earth,not verified,under scrutiny,245866,68922,4392,565,308
7288,claim,2130714387,14,a colleague read  on a website that it is illegal to waste food in french supermarkets,not verified,active,742811,474500,72108,2295,868
7289,claim,4655653050,53,"a colleague read  on a website that through the seasons, a reindeer’s eyes will change color",not verified,active,922401,266088,96248,3578,1860
7290,claim,2580788875,58,a colleague read  on a website that a double rainbow is a mirror image of the first rainbow,not verified,active,668488,359767,139355,5264,1642
7291,claim,5250283689,40,a colleague read  on a website that chihuahuas have the largest brain among dogs,not verified,active,490181,146307,42657,3400,182
7292,claim,1373352904,20,a colleague read  on a website that australia has the most number of venomous snakes worldwide,not verified,active,76919,2447,639,4,1
7293,claim,8739049851,34,a colleague read  on a website that artificial banana flavoring is based on an extinct banana type,not verified,active,454631,132672,15723,3224,1662
