#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
8256,opinion,7833685657,8,someone shared with me that there are more microbes than stars.,not verified,active,39543.0,9363.0,1739.0,613.0,111.0
8257,claim,1896667354,31,i heard that the number of businesses is declining.,not verified,active,68316.0,24391.0,5164.0,603.0,42.0
8258,opinion,8771867608,48,studies indicate that the number of businesses is declining.,not verified,active,32649.0,7762.0,817.0,381.0,65.0
8259,opinion,1523227570,30,research shows that drone deliveries are becoming more common.,not verified,active,40117.0,8610.0,1697.0,401.0,51.0
8260,opinion,6149169304,52,studies indicate that there are more microbes than stars.,not verified,active,62299.0,14683.0,2320.0,991.0,33.0
8261,claim,5499100885,26,research shows that american industrial output has tripled.,not verified,active,14181.0,4636.0,771.0,295.0,16.0
8262,claim,8853419707,36,i heard that drone deliveries are becoming more common.,not verified,under review,546570.0,159770.0,47341.0,19760.0,858.0
8263,opinion,4644999573,20,research shows that drone deliveries are becoming more common.,not verified,active,27318.0,5189.0,994.0,393.0,70.0
8264,claim,3612765938,13,i heard that the metro of st. petersburg is deepest.,not verified,banned,99436.0,35314.0,6373.0,2784.0,137.0
8265,opinion,1245282595,48,someone shared with me that there are more microbes than stars.,not verified,active,19732.0,4227.0,668.0,318.0,38.0
8266,claim,9284559363,58,i heard that the number of businesses is declining.,not verified,active,60613.0,22219.0,2729.0,1109.0,126.0
8267,opinion,4243957395,20,someone shared with me that there are more microbes than stars.,not verified,active,2225.0,558.0,113.0,48.0,5.0
8268,claim,7907252950,52,i heard that the metro of st. petersburg is deepest.,not verified,active,132438.0,38868.0,7163.0,3414.0,171.0
8269,opinion,2213563564,38,someone shared with me that there are more microbes than stars.,not verified,active,77298.0,19287.0,3249.0,422.0,187.0
8270,opinion,9229452085,6,i heard that american industrial output has tripled.,not verified,active,54652.0,12011.0,1393.0,645.0,42.0
8271,claim,3114700146,59,i heard that the metro of st. petersburg is deepest.,not verified,active,19569.0,7005.0,1587.0,713.0,50.0
8272,claim,5998706334,43,studies indicate that there are more microbes than stars.,not verified,active,92444.0,33245.0,5075.0,873.0,117.0
8273,claim,8135251629,53,studies indicate that drone deliveries are becoming more common.,not verified,active,72983.0,27110.0,4679.0,1525.0,161.0
8274,opinion,9583293023,29,research shows that there are more microbes than stars.,not verified,active,30173.0,6678.0,1475.0,512.0,83.0
8275,opinion,2160374609,16,studies indicate that the metro of st. petersburg is deepest.,not verified,active,10998.0,2192.0,343.0,48.0,14.0
8276,opinion,6209743254,40,i heard that the metro of st. petersburg is deepest.,not verified,active,9650.0,2400.0,281.0,112.0,23.0
8277,opinion,1150501825,55,studies indicate that the metro of st. petersburg is deepest.,not verified,active,33491.0,7522.0,992.0,135.0,97.0
8278,claim,8245098657,12,a friend told me that drone deliveries are becoming more common.,not verified,under review,437771.0,145153.0,28925.0,5753.0,185.0
8279,claim,3457080709,8,studies indicate that drone deliveries are becoming more common.,not verified,banned,60784.0,22305.0,5233.0,2042.0,141.0
8280,claim,9309312937,21,research shows that american industrial output has tripled.,not verified,under review,9909.0,3305.0,437.0,214.0,24.0
8281,claim,9376961749,57,studies indicate that the metro of st. petersburg is deepest.,not verified,active,11435.0,3415.0,1012.0,138.0,18.0
8282,opinion,9369843509,26,research shows that american industrial output has tripled.,not verified,active,13671.0,2478.0,440.0,51.0,25.0
8283,opinion,1316712106,22,research shows that the number of businesses is declining.,not verified,active,2968.0,710.0,85.0,12.0,1.0
8284,claim,5846291952,7,studies indicate that the metro of st. petersburg is deepest.,not verified,under review,42923.0,15648.0,1788.0,474.0,88.0
8285,opinion,2565289046,8,research shows that drone deliveries are becoming more common.,not verified,active,642.0,139.0,23.0,11.0,0.0
8286,opinion,7619192388,37,i heard that the metro of st. petersburg is deepest.,not verified,active,56119.0,10691.0,2671.0,1008.0,168.0
8287,claim,2371196136,49,i heard that drone deliveries are becoming more common.,not verified,active,44366.0,12495.0,3121.0,906.0,76.0
8288,claim,7672943254,57,someone shared with me that there are more microbes than stars.,not verified,banned,90538.0,33189.0,6762.0,2135.0,90.0
8289,claim,3858423345,55,studies indicate that there are more microbes than stars.,not verified,active,71937.0,21558.0,4002.0,1012.0,115.0
8290,opinion,1448262744,32,studies indicate that the number of businesses is declining.,not verified,active,14134.0,3098.0,511.0,174.0,21.0
8291,opinion,2263577571,18,a friend told me that there are more microbes than stars.,not verified,active,61532.0,14186.0,3268.0,1246.0,78.0
8292,opinion,9637474901,41,someone shared with me that the number of businesses is declining.,not verified,active,612.0,130.0,21.0,3.0,1.0
8293,claim,7503946376,6,i heard that drone deliveries are becoming more common.,not verified,active,214001.0,62960.0,10042.0,4789.0,122.0
8294,claim,4528621184,38,research shows that there are more microbes than stars.,not verified,active,47652.0,16679.0,4171.0,686.0,49.0
8295,opinion,1031665956,37,research shows that drone deliveries are becoming more common.,not verified,under review,114113.0,27293.0,3679.0,835.0,52.0
8296,opinion,8602631765,39,studies indicate that there are more microbes than stars.,not verified,active,34509.0,8312.0,1020.0,289.0,23.0
8297,opinion,4224711502,8,research shows that drone deliveries are becoming more common.,not verified,active,141185.0,35057.0,6557.0,715.0,230.0
8298,opinion,7664783762,7,a friend told me that there are more microbes than stars.,not verified,active,94756.0,19962.0,2569.0,852.0,162.0
8299,claim,7449215212,20,a friend told me that drone deliveries are becoming more common.,not verified,under review,126400.0,40236.0,10842.0,2766.0,245.0
8300,opinion,4876494005,58,i heard that there are more microbes than stars.,not verified,active,25221.0,4698.0,774.0,162.0,35.0
8301,opinion,2669193214,59,research shows that american industrial output has tripled.,not verified,active,96056.0,23044.0,4652.0,1045.0,53.0
8302,claim,5129784365,8,i heard that there are more microbes than stars.,not verified,active,115135.0,32641.0,6943.0,3201.0,172.0
8303,opinion,7900549676,5,research shows that the metro of st. petersburg is deepest.,not verified,active,123019.0,26529.0,6000.0,1707.0,128.0
8304,claim,5775408617,33,someone shared with me that there are more microbes than stars.,not verified,active,147719.0,55440.0,11176.0,2150.0,297.0
8305,claim,5267984127,38,a friend told me that american industrial output has tripled.,not verified,active,34712.0,11247.0,2674.0,268.0,49.0
8306,claim,9847409248,19,research shows that the metro of st. petersburg is deepest.,not verified,active,98851.0,34022.0,5630.0,2227.0,234.0
8307,claim,6291185731,7,studies indicate that there are more microbes than stars.,not verified,active,21307.0,6256.0,1131.0,352.0,23.0
8308,claim,1207453419,36,i heard that there are more microbes than stars.,not verified,active,91041.0,25868.0,7660.0,2710.0,124.0
8309,claim,8551203769,55,a friend told me that there are more microbes than stars.,not verified,active,21345.0,7868.0,1291.0,534.0,45.0
8310,opinion,5187120116,26,studies indicate that drone deliveries are becoming more common.,not verified,active,46865.0,11837.0,2116.0,214.0,41.0
8311,claim,8532961189,13,a friend told me that there are more microbes than stars.,not verified,active,31599.0,11236.0,2362.0,939.0,16.0
8312,claim,3998858888,34,i heard that drone deliveries are becoming more common.,not verified,banned,40845.0,13340.0,2008.0,302.0,83.0
8313,claim,3115071316,34,a friend told me that the number of businesses is declining.,not verified,banned,982261.0,336495.0,47784.0,11706.0,1600.0
8314,opinion,1144198362,28,research shows that there are more microbes than stars.,not verified,active,148594.0,37950.0,4924.0,2407.0,63.0
8315,claim,4809451107,36,research shows that the number of businesses is declining.,not verified,under review,12062.0,4570.0,1079.0,277.0,18.0
8316,claim,2554176416,23,a friend told me that the number of businesses is declining.,not verified,active,32830.0,10732.0,2834.0,637.0,32.0
8317,opinion,5611244653,34,studies indicate that there are more microbes than stars.,not verified,active,87960.0,16506.0,3413.0,1609.0,72.0
8318,opinion,9818713712,38,i heard that there are more microbes than stars.,not verified,active,54858.0,13801.0,2274.0,282.0,75.0
8319,opinion,8137455596,25,studies indicate that the metro of st. petersburg is deepest.,verified,active,153641.0,29851.0,6052.0,1479.0,272.0
8320,claim,5547522978,59,studies indicate that american industrial output has tripled.,not verified,active,39551.0,13447.0,3334.0,1346.0,114.0
8321,claim,4700252495,58,i heard that the number of businesses is declining.,not verified,active,40896.0,13049.0,1913.0,842.0,47.0
8322,opinion,7338046711,55,studies indicate that the metro of st. petersburg is deepest.,not verified,active,178249.0,39297.0,5575.0,2506.0,248.0
8323,claim,6137108650,5,a friend told me that the number of businesses is declining.,not verified,active,130483.0,39762.0,6967.0,2221.0,81.0
8324,claim,8990132274,17,studies indicate that there are more microbes than stars.,not verified,active,11703.0,3551.0,923.0,275.0,28.0
8325,claim,2532933784,30,a friend told me that the metro of st. petersburg is deepest.,not verified,under review,191808.0,70236.0,15338.0,4870.0,358.0
8326,opinion,8413055832,50,i heard that the number of businesses is declining.,not verified,active,49087.0,10213.0,2423.0,625.0,42.0
8327,claim,6613789241,15,research shows that the number of businesses is declining.,not verified,active,,,,,
8328,opinion,7275353294,47,someone shared with me that drone deliveries are becoming more common.,not verified,active,41432.0,10750.0,1655.0,364.0,38.0
8329,opinion,7510333777,54,i heard that the number of businesses is declining.,not verified,active,65992.0,16416.0,2719.0,551.0,64.0
8330,claim,2614383777,5,a friend told me that drone deliveries are becoming more common.,not verified,active,4936.0,1617.0,417.0,197.0,6.0
8331,opinion,5521940521,45,i heard that the metro of st. petersburg is deepest.,not verified,active,36973.0,7791.0,931.0,210.0,72.0
8332,opinion,7993941601,16,i heard that there are more microbes than stars.,not verified,active,7985.0,1789.0,438.0,180.0,5.0
8333,opinion,1199348631,47,someone shared with me that the number of businesses is declining.,not verified,active,15098.0,2796.0,499.0,56.0,38.0
8334,claim,1448509755,59,a friend told me that drone deliveries are becoming more common.,not verified,active,9094.0,2960.0,718.0,152.0,15.0
8335,opinion,3139810627,46,i heard that there are more microbes than stars.,not verified,active,9071.0,2345.0,468.0,142.0,19.0
8336,claim,3651577107,17,i heard that the number of businesses is declining.,not verified,active,239620.0,75299.0,20332.0,7068.0,302.0
8337,opinion,6381952721,56,research shows that american industrial output has tripled.,not verified,active,17709.0,3870.0,886.0,402.0,43.0
8338,claim,9619862403,48,research shows that american industrial output has tripled.,not verified,banned,620786.0,233805.0,30572.0,9579.0,1358.0
8339,claim,7711719992,57,i heard that the metro of st. petersburg is deepest.,not verified,active,1014.0,328.0,57.0,8.0,2.0
8340,opinion,5166141085,47,someone shared with me that drone deliveries are becoming more common.,not verified,active,82094.0,20627.0,2836.0,515.0,161.0
8341,opinion,4451906905,58,a friend told me that there are more microbes than stars.,not verified,active,57007.0,13719.0,2279.0,701.0,97.0
8342,opinion,4980707490,27,a friend told me that the metro of st. petersburg is deepest.,not verified,active,12989.0,2929.0,704.0,83.0,31.0
8343,claim,7294271502,20,a friend told me that american industrial output has tripled.,not verified,active,1836.0,680.0,133.0,59.0,4.0
8344,claim,2571835622,55,studies indicate that drone deliveries are becoming more common.,not verified,active,16050.0,5633.0,715.0,303.0,29.0
8345,opinion,2836588329,29,a friend told me that american industrial output has tripled.,not verified,active,49521.0,12120.0,2519.0,394.0,49.0
8346,opinion,2470459260,50,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,766.0,199.0,20.0,7.0,0.0
8347,opinion,2551008587,20,research shows that american industrial output has tripled.,not verified,active,3917.0,763.0,121.0,18.0,2.0
